val/loss,epoch,step,train/loss
0.04702077805995941,0,5872,
,0,5872,0.056699447333812714
0.044851019978523254,1,11745,
,1,11745,0.04230315610766411
0.04442634433507919,2,17618,
,2,17618,0.04136267304420471
0.04429236799478531,3,23491,
,3,23491,0.04113687574863434
0.04423661530017853,4,29364,
,4,29364,0.041060179471969604
0.04421321302652359,5,35237,
,5,35237,0.04103022813796997
0.044202446937561035,6,41110,
,6,41110,0.041014932096004486
0.044196002185344696,7,46983,
,7,46983,0.04100891947746277
0.044193435460329056,8,52856,
,8,52856,0.0410047248005867
0.04419178515672684,9,58729,
,9,58729,0.041002608835697174
