val/loss,epoch,step,train/loss
0.005140854977071285,0,33651,
,0,33651,0.011776366271078587
0.005140853580087423,1,67303,
,1,67303,0.005319149233400822
0.005140853580087423,2,100955,
,2,100955,0.005319148767739534
0.005140853580087423,3,134607,
,3,134607,0.005319148767739534
0.005140853580087423,4,168259,
,4,168259,0.005319148767739534
0.005140853580087423,5,201911,
,5,201911,0.005319148767739534
0.005140853580087423,6,235563,
,6,235563,0.005319148767739534
0.005140853580087423,7,269215,
,7,269215,0.005319148767739534
0.005140853580087423,8,302867,
,8,302867,0.005319148767739534
0.005140853580087423,9,336519,
,9,336519,0.005319148767739534
0.005140853580087423,10,370171,
,10,370171,0.005319148767739534
0.005140853580087423,11,403823,
,11,403823,0.005319148767739534
0.005140853580087423,12,437475,
,12,437475,0.005319148767739534
0.005140853580087423,13,471127,
,13,471127,0.005319148767739534
0.005140853580087423,14,504779,
,14,504779,0.005319148767739534
0.005140853580087423,15,538431,
,15,538431,0.005319148767739534
0.005140853580087423,16,572083,
,16,572083,0.005319148767739534
0.005140853580087423,17,605735,
,17,605735,0.005319148767739534
0.005140853580087423,18,639387,
,18,639387,0.005319148767739534
0.005140853580087423,19,673039,
,19,673039,0.005319148767739534
