val/loss,epoch,step,train/loss
0.053265638649463654,0,33651,
,0,33651,0.05570795387029648
0.05278470739722252,1,67303,
,1,67303,0.05316546559333801
0.05229317396879196,2,100955,
,2,100955,0.05264890938997269
0.052022285759449005,3,134607,
,3,134607,0.05225590243935585
0.05142920836806297,4,168259,
,4,168259,0.051804304122924805
0.050736695528030396,5,201911,
,5,201911,0.051173869520425797
0.05016981437802315,6,235563,
,6,235563,0.05038515105843544
0.04981064796447754,7,269215,
,7,269215,0.04978559538722038
0.049865614622831345,8,302867,
,8,302867,0.04940073937177658
0.04925953969359398,9,336519,
,9,336519,0.04919488728046417
0.04911977797746658,10,370171,
,10,370171,0.0489642433822155
0.048998862504959106,11,403823,
,11,403823,0.04879797250032425
0.051237188279628754,12,437475,
,12,437475,0.04860750585794449
0.048744235187768936,13,471127,
,13,471127,0.048414845019578934
0.0483325719833374,14,504779,
,14,504779,0.04825381562113762
0.0483410507440567,15,538431,
,15,538431,0.04798198491334915
0.04827053099870682,16,572083,
,16,572083,0.04783673956990242
0.04787586256861687,17,605735,
,17,605735,0.04753628745675087
0.04757983982563019,18,639387,
,18,639387,0.04733246564865112
0.047763969749212265,19,673039,
,19,673039,0.04705938696861267
0.04684000834822655,20,706691,
,20,706691,0.04673520475625992
0.04648997262120247,21,740343,
,21,740343,0.04629703611135483
0.04574108496308327,22,773995,
,22,773995,0.04578835889697075
0.045095622539520264,23,807647,
,23,807647,0.04520590603351593
0.045058391988277435,24,841299,
,24,841299,0.0444696806371212
0.04333912208676338,25,874951,
,25,874951,0.0434957891702652
0.04144338145852089,26,908603,
,26,908603,0.042040158063173294
0.03921287879347801,27,942255,
,27,942255,0.03990631923079491
0.03528393805027008,28,975907,
,28,975907,0.03682504966855049
0.03136368840932846,29,1009559,
,29,1009559,0.03290707617998123
0.0281992107629776,30,1043211,
,30,1043211,0.02909737639129162
0.025924881920218468,31,1076863,
,31,1076863,0.026220837607979774
0.024374721571803093,32,1110515,
,32,1110515,0.02412647008895874
0.022525833919644356,33,1144167,
,33,1144167,0.022557081654667854
0.021989166736602783,34,1177819,
,34,1177819,0.021290671080350876
0.01999848335981369,35,1211471,
,35,1211471,0.020311733707785606
0.01890566572546959,36,1245123,
,36,1245123,0.019395487383008003
0.01849224977195263,37,1278775,
,37,1278775,0.01866014674305916
0.01832618936896324,38,1312427,
,38,1312427,0.0180568378418684
0.01746271550655365,39,1346079,
,39,1346079,0.017626604065299034
