id,index,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,team,team_id,timestamp_original,type,half,kickoff_time,event_time,timestamp,pass_no_touch,timestamp_seconds,uefa_match_id,uefa_player_id,GameID,Half,BallReceipt,SceneNr,BallReceipt_original,BallReceipt_time_difference,ball_x,ball_y,ball_z,ball_speed,acceleration,angle_change,acceleration_score,direction_change_score,total_score,z_ball,z_ball_max,xy_ball_movement,3m_reaction_time
6e8021fe-fec1-4fb7-89fc-845585076296,63,"[15.5, 43.4]",3835319,0,,-3.0746198,,Right Foot,,,"[15.5, 43.4]",,Ground Pass,32.8737,Manuela Zinsberger,10237,,,,,Recovery,1,Regular Play,Manuela Zinsberger,10237,Goalkeeper,4,Austria Women's,859,['af47235f-0677-4a84-973c-373b81f39bdd'],48,Austria Women's,859,00:48.1,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:00:48.107000,00:48.0,,47.989,2032206,250017366,2032206,1,48.09649,1,47.989,-0.10749,38.47363796,2.227355361,0.167041511,2.130043138,-98.14006469,168.0433183,50,50,100,0.167041511,0.198380699,0.591623001,0.479981
1f374a9a-f646-4236-a002-18d3a792c52a,66,"[26.3, 62.9]",3835319,0,,0.95360494,,Left Foot,,,"[26.3, 62.9]",,Ground Pass,19.006578,Carina Wenninger,10241,,,,,,1,Regular Play,Carina Wenninger,10241,Right Center Back,4,Austria Women's,859,['405c0b79-5b76-4ef6-a232-be2139d8df0a'],51,Austria Women's,859,00:51.3,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:00:51.282000,00:51.2,,51.164,2032206,107067,2032206,1,51.136295,2,51.164,0.027705,26.74494435,19.96204872,0.103667229,3.174201776,-53.97825791,41.17586471,45.32871238,39.33905076,84.66776314,0.103667229,0.109578068,0.75858328,0.479967
684ac892-5aa3-4ad9-b205-5c55748c49a5,72,"[18.5, 28.9]",3835319,1,,-1.2924967,,Right Foot,,,"[18.5, 28.9]",,Ground Pass,13.832209,Viktoria Schnaderbeck,10235,,,,,,1,Regular Play,Viktoria Schnaderbeck,10235,Left Center Back,4,Austria Women's,859,['dda2924b-098e-4033-9b13-c9ddb1bc14f0'],0,Austria Women's,859,01:00.3,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:01:00.263000,01:00.1,,60.145,2032206,107065,2032206,1,60.29564,3,60.145,-0.15064,34.54672445,-12.71657567,0.13289352,2.281941193,-38.48510083,16.90198088,41.48394588,29.91739223,71.40133811,0.13289352,0.165787954,0.668720255,0.479957
163fd314-4c45-4b46-a942-54af04779c20,105,"[65.2, 62.9]",3835319,2,,-0.38402006,,Right Foot,,,"[65.2, 62.9]",,Low Pass,26.42461,Barbara Dunst,43046,,,,,,1,From Keeper,Barbara Dunst,43046,Right Wing,6,Austria Women's,859,['cdf9eec6-41bc-4c01-b170-3caaafe2e643'],30,Austria Women's,859,02:30.6,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:02:30.583000,02:30.5,,150.465,2032206,250056786,2032206,1,150.40922,4,150.465,0.05578,-1.518847014,20.13438955,0.300571182,8.705073055,-144.6913798,133.1346512,50,50,100,0.300571182,0.454931601,1.457799482,0.199988
018a39a5-fa1f-4d7b-aa71-6203b8562808,123,"[77.4, 30.2]",3835319,2,,-1.3382394,,Right Foot,,,"[77.4, 30.2]",,Ground Pass,7.81025,Verena Hanshaw,10248,,,,,Recovery,1,From Keeper,Verena Hanshaw,10248,Left Back,6,Austria Women's,859,['574b2e6e-2556-4a1c-a2ad-f5401859e521'],49,Austria Women's,859,02:49.6,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:02:49.571000,02:49.5,,169.453,2032206,250013126,2032206,1,169.807833,5,169.453,-0.354833,-16.89372653,-10.73163764,0.162617647,1.887991554,-26.71488115,6.047613935,37.33528648,19.04246334,56.37774983,0.162617647,0.193217369,0.790172531,0.47997
44344bf3-8e6c-4bb4-886b-090c8f60969c,129,"[77.0, 58.1]",3835319,2,,1.5229859,,Left Foot,,,"[77.0, 58.1]",,Ground Pass,20.92391,Barbara Dunst,43046,,,,,Recovery,1,From Keeper,Barbara Dunst,43046,Right Wing,6,Austria Women's,859,['21387662-eb12-4044-98f8-16f61224323f'],56,Austria Women's,859,02:56.0,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:02:56.023000,02:55.9,,175.905,2032206,250056786,2032206,1,175.967391,6,175.905,-0.062391,-14.90572382,12.34162793,0.138408011,3.501492463,-75.19474478,1.969663838,49.09608414,7.17255032,56.26863446,0.138408011,0.138095184,2.667365056,0.43997
9ecf512b-56a9-4caa-ab8f-c2255c2f5d0d,153,"[21.1, 53.6]",3835319,3,,1.2595166,,Right Foot,,,"[21.1, 53.6]",,Ground Pass,24.161125,Carina Wenninger,10241,,,,,,1,From Keeper,Carina Wenninger,10241,Right Center Back,7,Austria Women's,859,['c93a04a5-089a-4685-b20b-4246ae0aea0c'],20,Austria Women's,859,03:20.0,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:03:20.025000,03:19.9,,199.907,2032206,107067,2032206,1,200.285539,7,199.907,-0.378539,31.44199367,10.47466729,0.132557644,2.858582816,-42.36701138,62.2042696,42.57607283,43.70451894,86.28059177,0.132557644,0.137560046,1.400257168,0.479963
ed9964a2-c020-4f87-8316-296f8b0a4d4b,159,"[32.5, 29.4]",3835319,3,,-2.153873,,Left Foot,,,"[32.5, 29.4]",,Ground Pass,11.2605505,Viktoria Schnaderbeck,10235,,,,,,1,From Keeper,Viktoria Schnaderbeck,10235,Left Center Back,7,Austria Women's,859,['5f96888b-749d-42e8-a076-d3aa0de86ab8'],25,Austria Women's,859,03:25.4,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:03:25.400000,03:25.3,,205.282,2032206,107065,2032206,1,205.60516,8,205.282,-0.32316,23.66944147,-14.8820096,0.135687281,2.122721228,-30.18667179,1.671440375,38.72381283,5.435371948,44.15918477,0.135687281,0.148009266,0.87878433,0.479969
1481ea64-feec-49bf-b8fd-92632ea4ada1,163,"[65.0, 20.5]",3835319,3,,0,,Left Foot,,,"[65.0, 20.5]",,Ground Pass,16.5,Katharina Naschenweng,43039,,,,,,1,From Keeper,Katharina Naschenweng,43039,Left Wing,7,Austria Women's,859,['eb488ccc-8b30-4f65-9153-cdf77444f1da'],30,Austria Women's,859,03:30.4,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:03:30.395000,03:30.3,,210.277,2032206,250056794,2032206,1,210.124834,9,210.277,0.152166,-1.162478482,-20.8418843,0.164835667,4.502624709,-177.8027799,1.366848302,50,3.306681017,53.30668102,0.164835667,0.153615345,1.867626933,0.279984
97493a9e-6601-46a0-8a5d-f1a87d7242d4,237,"[70.8, 72.3]",3835319,5,,1.2319325,,Right Foot,,,"[70.8, 72.3]",,Ground Pass,25.87122,Lucy Bronze,10178,,,,,,1,From Throw In,Lucy Bronze,10178,Right Back,12,England Women's,865,['b571eaf6-6b60-45af-a2fb-2ca0929bf7b4'],46,England Women's,865,05:46.2,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:05:46.178000,05:46.1,,346.06,2032206,1908144,2032206,1,345.755276,10,346.06,0.304724,10.95996359,-28.21447944,0.097350083,2.22457641,-134.829567,125.9034158,50,50,100,0.097350083,0.134160898,0.198007435,0.359981
5eca80ee-41be-40e4-8af7-6778e778f85d,285,"[102.9, 6.6]",3835319,7,,-0.607802,,Right Foot,,,"[102.9, 6.6]",,Ground Pass,8.405355,Verena Hanshaw,10248,,,,,,1,Regular Play,Verena Hanshaw,10248,Left Back,15,Austria Women's,859,['f375a814-0e81-4466-a4b1-fd5380715b2e'],5,Austria Women's,859,07:05.5,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:07:05.455000,07:05.3,,425.337,2032206,250013126,2032206,1,425.309522,11,425.337,0.027478,-35.86690464,-28.56200323,0.054682089,6.190825334,-36.25584698,3.347447775,40.80581318,12.78409325,53.58990643,0.054682089,0.14548104,2.630319017,0.359966
7b375d1a-e7f9-4a79-9c0b-8091e3465424,305,"[53.8, 65.9]",3835319,7,,-0.45587575,,Right Foot,,,"[53.8, 65.9]",,High Pass,17.262966,Georgia Stanway,4643,,,,,,1,From Goal Kick,Georgia Stanway,4643,Right Defensive Midfield,16,England Women's,865,['bcb634bf-b740-448c-acc8-6dd387f8eb68'],42,England Women's,865,07:42.2,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:07:42.224000,07:42.1,,462.106,2032206,250079580,2032206,1,461.62694,12,462.106,0.47906,-3.3874853,-23.32645947,0.15414184,7.622598481,-105.7045389,111.0599719,50,49.83783176,99.83783176,0.15414184,4.364631572,1.549052836,0.479965
9ed48785-0751-4c49-9a7f-bca11c2350b5,344,"[49.7, 72.3]",3835319,9,,1.3347727,,Right Foot,,,"[49.7, 72.3]",,Ground Pass,32.501076,Lucy Bronze,10178,,,,,,1,From Throw In,Lucy Bronze,10178,Right Back,21,England Women's,865,['98fa8ca4-1fb6-4f13-9e7d-4ac1812754be'],28,England Women's,865,09:28.4,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:09:28.444000,09:28.3,,568.326,2032206,1908144,2032206,1,568.29922,13,568.326,0.02678,-7.270182845,-26.76002252,0.106220925,0.654482599,-93.51970619,11.94769388,50,26.24687965,76.24687965,0.106220925,0.113788238,0.234783719,0.399968
7d84b4cf-12e5-4344-bb6f-200b33002373,347,"[40.1, 53.3]",3835319,9,,-2.2097104,,Right Foot,,,"[40.1, 53.3]",,Ground Pass,21.80023,Millie Bright,4642,,,,,,1,From Throw In,Millie Bright,4642,Right Center Back,21,England Women's,865,['ddbfc940-bc04-4481-b9b5-070a7ae92d90'],31,England Women's,865,09:31.9,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:09:31.920000,09:31.8,,571.802,2032206,250090605,2032206,1,571.818924,14,571.802,-0.016924,-17.03759009,-13.53449241,0.125785701,3.734184957,-32.7986413,7.521175183,39.66692397,21.34976809,61.01669206,0.125785701,0.133861932,1.556026369,0.479953
b14fc85e-20e6-4951-bd25-9de8dcd62ce4,350,"[45.1, 21.5]",3835319,9,,-1.3933715,,Right Foot,,,"[45.1, 21.5]",,Ground Pass,29.462519,Leah Williamson,18999,,,,,,1,From Throw In,Leah Williamson,18999,Left Center Back,21,England Women's,865,['df74145b-d383-4979-be2a-8eda20eb4c13'],35,England Women's,865,09:35.2,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:09:35.238000,09:35.1,,575.12,2032206,250047309,2032206,1,574.818686,15,575.12,0.301314,-9.445690179,14.32299004,0.133103301,5.0820632,-52.84422738,20.56203114,45.08740905,31.9914552,77.07886426,0.133103301,0.15221425,2.613409443,0.399976
1ad667a3-5926-4a66-a044-e1208ff0e4f4,362,"[53.1, 42.3]",3835319,9,,1.8276792,,Right Foot,,,"[53.1, 42.3]",,Ground Pass,34.636543,Millie Bright,4642,,,,,,1,From Throw In,Millie Bright,4642,Right Center Back,21,England Women's,865,['20d69437-d5ec-40c5-b41c-58be39b9f38f'],45,England Women's,865,09:45.9,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:09:45.871000,09:45.8,,585.753,2032206,250090605,2032206,1,585.738069,16,585.753,0.014931,-4.768001937,-4.351801341,0.169488098,4.937642592,-75.88145178,68.42799421,49.19939913,44.71351757,93.9129167,0.169488098,0.192819978,2.942998014,0.319979
19c13517-38f7-4873-b4a4-39bfdb803d38,386,"[63.2, 7.3]",3835319,10,,-0.9649809,,Right Foot,,,"[63.2, 7.3]",,Ground Pass,23.356585,Rachel Daly,5058,,,,,,1,Regular Play,Rachel Daly,5058,Left Back,23,England Women's,865,['f1a2d91a-862c-467d-8917-1a5f8045ef7f'],31,England Women's,865,10:31.7,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:10:31.680000,10:31.6,,631.562,2032206,1908151,2032206,1,631.374809,17,631.562,0.187191,3.44107687,30.93872884,0.071434097,4.032835517,-97.08968514,11.54883173,50,25.88760826,75.88760826,0.071434097,0.103154865,1.879335024,0.359975
c18f91f1-d045-46db-a59e-3a98cb48351b,392,"[47.5, 50.5]",3835319,10,,1.5130571,,Right Foot,,,"[47.5, 50.5]",,Ground Pass,34.657757,Millie Bright,4642,,,,,,1,Regular Play,Millie Bright,4642,Right Center Back,23,England Women's,865,['d7b53bf2-b94a-44ad-9d40-aaba1d5a095e'],39,England Women's,865,10:39.9,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:10:39.894000,10:39.8,,639.776,2032206,250090605,2032206,1,639.414087,18,639.776,0.361913,-10.22956695,-7.021330473,0.181462527,8.464741208,-90.72066467,0.377317421,50,0,50,0.181462527,0.288377677,3.169939187,0.239982
da1fe1c0-881a-4f9c-9c33-534ad6295626,395,"[85.8, 74.3]",3835319,10,,0.69473827,,Right Foot,,,"[85.8, 74.3]",,Ground Pass,25.773825,Lucy Bronze,10178,,,,,,1,Regular Play,Lucy Bronze,10178,Right Back,23,England Women's,865,['45aadaef-9220-4af3-9e85-7a28e06026aa'],44,England Women's,865,10:44.9,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:10:44.917000,10:44.8,,644.799,2032206,1908144,2032206,1,644.81382,19,644.799,-0.01482,20.44863118,-30.74900441,0.100192384,2.529061261,-178.8451709,8.893325082,50,23.12293785,73.12293785,0.100192384,0.140354352,1.191008071,0.279981
98caa9d2-a29b-4598-b0fe-3d5277de4cdd,413,"[85.6, 25.8]",3835319,10,,-1.6292661,,Right Foot,,,"[85.6, 25.8]",,Ground Pass,20.535091,Rachel Daly,5058,,,,,,1,Regular Play,Rachel Daly,5058,Left Back,23,England Women's,865,['3ec8fd10-ecdf-462a-ac1e-8f5747e6f3ff'],59,England Women's,865,10:59.1,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:10:59.088000,10:59.0,,658.97,2032206,1908151,2032206,1,658.85274,20,658.97,0.11726,24.20601931,11.8238261,0.182415721,2.683930293,-62.25723675,4.184698094,46.95036923,15.14618459,62.09655382,0.182415721,0.140284715,1.033436159,0.439978
06c3ccae-b170-498c-aa16-da3fe09226a7,432,"[86.0, 74.8]",3835319,11,,1.4920124,,Right Foot,,,"[86.0, 74.8]",,Ground Pass,15.247294,Lucy Bronze,10178,,,,,,1,Regular Play,Lucy Bronze,10178,Right Back,23,England Women's,865,['088c04b0-e6da-42a3-8dff-21f166840620'],13,England Women's,865,11:13.3,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:11:13.342000,11:13.2,,673.224,2032206,1908144,2032206,1,673.011807,21,673.224,0.212193,22.57408002,-32.71377758,0.089959996,3.937125371,-55.29589829,0.328301414,45.60279747,0,45.60279747,0.089959996,0.093963778,1.673029177,0.359977
6c135a29-4d1e-4f31-a90e-cd8f5d07764e,461,"[27.1, 32.9]",3835319,12,,-2.28654,,Right Foot,,,"[27.1, 32.9]",,Ground Pass,18.2877,Leah Williamson,18999,,,,,,1,Regular Play,Leah Williamson,18999,Left Center Back,25,England Women's,865,['98c2b9b3-f09a-4136-b66c-2d4912079e00'],2,England Women's,865,12:02.2,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:12:02.168000,12:02.1,,722.05,2032206,250047309,2032206,1,721.648345,22,722.05,0.401655,-29.90968698,2.86405991,0.185087112,2.304725701,-87.77070824,114.9043939,50,50,100,0.185087112,0.182070097,1.273993619,0.439971
c0dbd2f1-f17a-4723-9406-6bccc1c874bd,467,"[70.3, 56.3]",3835319,12,,0.12062367,,Right Foot,,,"[70.3, 56.3]",,Ground Pass,16.62077,Georgia Stanway,4643,,,,,,1,Regular Play,Georgia Stanway,4643,Right Defensive Midfield,25,England Women's,865,['a4b537db-c537-44e6-bafd-3df627b9e3a8'],10,England Women's,865,12:10.6,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:12:10.566000,12:10.4,,730.448,2032206,250079580,2032206,1,730.487596,23,730.448,-0.039596,9.382208416,-19.49555018,0.174204661,5.229012492,-222.1942808,14.18991726,50,28.0667627,78.0667627,0.174204661,0.184582289,1.761482658,0.199975
3d02f833-2d1d-4da1-8f7d-2ca76f076bcd,470,"[80.7, 20.0]",3835319,12,,-1.6873229,,Right Foot,,,"[80.7, 20.0]",,Ground Pass,30.104153,Rachel Daly,5058,,,,,,1,Regular Play,Rachel Daly,5058,Left Back,25,England Women's,865,['fc0d4cd4-55f3-4083-986a-5d826a385b81'],17,England Women's,865,12:17.9,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:12:17.923000,12:17.8,,737.805,2032206,1908151,2032206,1,737.687134,24,737.805,0.117866,19.33740972,17.30837247,0.125433166,1.119575339,-118.3194471,73.73609683,50,45.50403797,95.50403797,0.125433166,0.130314201,0.893861628,0.479986
61b23a97-1c0b-412e-946c-f252eaa8fcb4,473,"[103.3, 7.5]",3835319,12,,-0.5721936,,Right Foot,,,"[103.3, 7.5]",,Ground Pass,21.053503,Lauren Hemp,15555,,,,,,1,Regular Play,Lauren Hemp,15555,Left Wing,25,England Women's,865,['5d41f191-622e-48ac-87d6-7a75d5835e03'],21,England Women's,865,12:21.8,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:12:21.835000,12:21.7,,741.717,2032206,250105410,2032206,1,741.886891,25,741.717,-0.169891,42.53354062,32.15359902,0.030159875,1.727396035,-89.20403907,0.041060505,50,0,50,0.030159875,0.136306761,0.695525434,0.479966
0184ae58-8f1d-4722-8da1-63849c8ef9e0,481,"[65.5, 27.1]",3835319,12,,2.276177,,Right Foot,,,"[65.5, 27.1]",,Ground Pass,30.077566,Leah Williamson,18999,,,,,,1,Regular Play,Leah Williamson,18999,Left Center Back,25,England Women's,865,['2e0665b0-370a-45f7-937b-e880d17947d6'],30,England Women's,865,12:30.7,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:12:30.721000,12:30.6,,750.603,2032206,250047309,2032206,1,750.326169,26,750.603,0.276831,6.136506521,8.82688359,0.146313829,2.960911847,-14.01995005,15.54088462,30.00806759,29.02903759,59.03710518,0.146313829,0.295663676,1.154947475,0.47996
9b163a42-31d3-4f59-954c-08cfb9143e07,484,"[70.0, 50.5]",3835319,12,,1.4894545,,Right Foot,,,"[70.0, 50.5]",,Ground Pass,18.46104,Millie Bright,4642,,,,,,1,Regular Play,Millie Bright,4642,Right Center Back,25,England Women's,865,['e52e1b07-5ef8-479b-8917-ad6b5ad426da'],34,England Women's,865,12:34.5,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:12:34.526000,12:34.4,,754.408,2032206,250090605,2032206,1,754.285861,27,754.408,0.122139,8.890964885,-11.74646211,0.150508263,2.060232208,-5.875348357,5.447739061,20.12407587,17.93712614,38.06120201,0.150508263,0.158164604,0.931087948,0.479966
c3702ae4-5941-4ba8-8fbb-c3a347c13599,500,"[72.8, 47.7]",3835319,12,,1.7425296,,Right Foot,,,"[72.8, 47.7]",,Low Pass,37.4509,Millie Bright,4642,,,,,,1,Regular Play,Millie Bright,4642,Right Center Back,25,England Women's,865,['0d5dda5a-4b99-4876-86b7-207d1ab7490e'],51,England Women's,865,12:51.2,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:12:51.241000,12:51.1,,771.123,2032206,250090605,2032206,1,770.764853,28,771.123,0.358147,12.18878966,-10.94096589,0.184211229,5.308447288,-52.48963497,7.19570908,45.01089381,20.88168554,65.89257935,0.184211229,0.873648135,2.354972173,0.35997
72c6ff47-47ca-40c7-accb-84876cdd6314,535,"[9.1, 30.1]",3835319,13,,-1.5303559,,Right Foot,,,"[9.1, 30.1]",,Ground Pass,17.314156,Leah Williamson,18999,,,,,,1,Regular Play,Leah Williamson,18999,Left Center Back,27,England Women's,865,['710e5ec8-5b78-4142-89d8-761937aeee7a'],26,England Women's,865,13:26.8,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:13:26.810000,13:26.7,,806.692,2032206,250047309,2032206,1,806.442167,29,806.692,0.249833,-44.57543212,7.527227442,0.172779847,2.714613706,-68.25410495,66.48073624,47.99549149,44.4080428,92.4035343,0.172779847,0.192678324,0.706846107,0.479954
ea55961a-acc5-4e1f-8094-f133dce8cd2a,541,"[28.9, 3.8]",3835319,13,,-2.6095161,,Right Foot,,,"[28.9, 3.8]",,Ground Pass,14.389232,Rachel Daly,5058,,,,,,1,Regular Play,Rachel Daly,5058,Left Back,27,England Women's,865,['e205a3d1-04e8-482b-b0ab-6aa5f70f91f5'],32,England Women's,865,13:32.5,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:13:32.548000,13:32.4,,812.43,2032206,1908151,2032206,1,812.201731,30,812.43,0.228269,-25.02098254,28.61571354,0.0438235,2.376487573,-103.1005358,28.2952031,50,35.36943692,85.36943692,0.0438235,0.101659014,0.503596783,0.399961
884e62c8-0274-44ac-9d08-98b5ae2a890b,550,"[42.7, 75.3]",3835319,13,,0.8339038,,Right Foot,,,"[42.7, 75.3]",,Ground Pass,29.167105,Lucy Bronze,10178,,,,,,1,Regular Play,Lucy Bronze,10178,Right Back,27,England Women's,865,['2e8cbbbe-57cb-4446-a206-beb6ea691f0c'],40,England Women's,865,13:40.9,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:13:40.902000,13:40.8,,820.784,2032206,1908144,2032206,1,820.681092,31,820.784,0.102908,-13.44522844,-30.94445344,0.083671678,2.394243755,-101.7765431,42.36588495,50,39.64051923,89.64051923,0.083671678,0.079557053,0.843959828,0.439976
5e3c5340-69d2-47b5-a0f6-0da364a27218,568,"[15.0, 46.1]",3835319,13,,-2.6622806,,Right Foot,,,"[15.0, 46.1]",,Ground Pass,17.130383,Mary Alexandra Earps,31538,,,,,,1,Regular Play,Mary Alexandra Earps,31538,Goalkeeper,27,England Women's,865,['16fcb255-c158-41aa-90c8-9993ab662b74'],58,England Women's,865,13:58.6,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:13:58.649000,13:58.5,,838.531,2032206,250004096,2032206,1,838.599946,32,838.531,-0.068946,-37.48891706,-8.281045608,0.150808508,2.95002309,-84.89973661,6.779188457,50,20.25075977,70.25075977,0.150808508,0.142017799,1.229325095,0.479971
89e1a450-af00-449d-a4eb-a0885e5e3520,571,"[18.5, 38.3]",3835319,14,,-1.1490091,,Right Foot,,,"[18.5, 38.3]",,Ground Pass,8.549269,Leah Williamson,18999,,,,,,1,Regular Play,Leah Williamson,18999,Left Center Back,27,England Women's,865,['0fe59d00-4479-414a-b7e6-202f0937a6ce'],5,England Women's,865,14:05.6,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:14:05.601000,14:05.5,,845.483,2032206,250047309,2032206,1,845.279481,33,845.483,0.203519,-36.05016052,2.317158378,0.170034172,0.903868933,-101.2461852,99.24800606,50,48.64800025,98.64800025,0.170034172,0.182888827,0.050149311,0.479968
9d861732-83de-4bc4-99c6-a5c90f99584c,574,"[26.1, 8.6]",3835319,14,,-1.3202797,,Right Foot,,,"[26.1, 8.6]",,Ground Pass,30.656973,Rachel Daly,5058,,,,,,1,Regular Play,Rachel Daly,5058,Left Back,27,England Women's,865,['2176b03f-8c74-4c9e-b04a-d3cbbfae07de'],8,England Women's,865,14:08.5,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:14:08.542000,14:08.4,,848.424,2032206,1908151,2032206,1,848.199273,34,848.424,0.224727,-29.55218352,28.47294949,0.175189046,3.104200968,-78.46896725,0.505654147,49.58046561,0,49.58046561,0.175189046,0.212069348,1.136903977,0.399969
dd5d917c-9361-4fcf-935f-5bc3cc81997b,577,"[51.5, 1.0]",3835319,14,,-0.32052055,,Right Foot,,,"[51.5, 1.0]",,Ground Pass,25.709337,Lauren Hemp,15555,,,,,,1,Regular Play,Lauren Hemp,15555,Left Wing,27,England Women's,865,['90f46120-cc14-4d6e-9aab-93e7e572893e'],10,England Women's,865,14:10.8,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:14:10.830000,14:10.7,,850.712,2032206,250105410,2032206,1,850.679102,35,850.712,0.032898,-7.985243252,33.50056899,0.118859765,5.154101618,-111.1434512,2.757755374,50,10.73367148,60.73367148,0.118859765,0.148352994,3.348317843,0.319979
a666e6b6-068f-468d-9116-74bb7cfb1575,613,"[35.5, 42.9]",3835319,14,,-0.68305427,,Right Foot,,,"[35.5, 42.9]",,Ground Pass,13.150285,Keira Walsh,4658,,,,,,1,Regular Play,Keira Walsh,4658,Left Defensive Midfield,29,England Women's,865,['922232bc-bd9b-4b37-884a-58f5c56cd39d'],45,England Women's,865,14:45.2,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:14:45.240000,14:45.1,,885.122,2032206,250067561,2032206,1,885.116514,36,885.122,0.005486,-21.39877561,-9.1291964,0.157996473,4.030034311,-49.1622835,20.87425577,44.26663634,32.15091687,76.4175532,0.157996473,0.166555746,0.919257266,0.43996
076ef77d-55c0-483b-9730-e8fd8f147e79,616,"[76.1, 74.0]",3835319,14,,0.57562697,,Right Foot,,,"[76.1, 74.0]",,Ground Pass,33.617405,Bethany Mead,15619,,,,,,1,Regular Play,Bethany Mead,15619,Right Wing,29,England Women's,865,['4390977b-4c21-49a8-8077-b13caf8149a7'],51,England Women's,865,14:51.7,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:14:51.722000,14:51.6,,891.604,2032206,250023778,2032206,1,891.396074,37,891.604,0.207926,15.08939811,-30.83940247,0.077639014,4.378757027,-29.0598967,2.929975532,38.29148685,11.37464407,49.66613092,0.077639014,0.089237795,1.954317524,0.479979
89f3b998-cfe2-4db9-b567-e0c751a994e8,619,"[84.8, 53.0]",3835319,14,,-1.5332553,,Right Foot,,,"[84.8, 53.0]",,Ground Pass,21.315018,Georgia Stanway,4643,,,,,,1,Regular Play,Georgia Stanway,4643,Right Defensive Midfield,29,England Women's,865,['5be640e4-2dcc-4222-8404-303fe7a2a668'],56,England Women's,865,14:56.7,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:14:56.712000,14:56.6,,896.594,2032206,250079580,2032206,1,896.355819,38,896.594,0.238181,22.15986743,-12.80307387,0.15136453,6.332591741,-17.65289343,3.583720282,32.62668504,13.50576019,46.13244522,0.15136453,0.149613512,3.03274488,0.359984
d2ab8f34-dceb-4cc1-a7c3-e8ae11383686,646,"[86.8, 2.2]",3835319,15,,-0.47931212,,Right Foot,,,"[86.8, 2.2]",,Ground Pass,17.130383,Lauren Hemp,15555,,,,,,1,From Throw In,Lauren Hemp,15555,Left Wing,30,England Women's,865,['3908bb0c-e296-49d7-bc35-3c5bacc2214d'],38,England Women's,865,15:38.5,Ball Receipt*,1,0 days 00:00:00.118000,0 days 00:15:38.475000,15:38.4,,938.357,2032206,250105410,2032206,1,937.952748,39,938.357,0.404252,26.03160685,30.00162167,0.054624356,1.106356148,-161.05362,7.174694005,50,20.85073815,70.85073815,0.054624356,0.077505351,0.47900146,0.359974
