val/loss,epoch,step,train/loss
0.004270732402801514,0,188238,
,0,188238,0.004452249500900507
0.00426405668258667,1,376477,
,1,376477,0.004334841854870319
0.004263328853994608,2,564716,
,2,564716,0.004328406881541014
0.004257213324308395,3,752955,
,3,752955,0.00432578893378377
0.004255006555467844,4,941194,
,4,941194,0.004323065746575594
0.004254134837538004,5,1129433,
,5,1129433,0.004318778868764639
0.004251084290444851,6,1317672,
,6,1317672,0.004316960461437702
0.0042504859156906605,7,1505911,
,7,1505911,0.004314230754971504
0.00425148056820035,8,1694150,
,8,1694150,0.004311577416956425
0.00424578320235014,9,1882389,
,9,1882389,0.004309497773647308
0.004244163632392883,10,2070628,
,10,2070628,0.004306452814489603
0.00424604769796133,11,2258867,
,11,2258867,0.004304537083953619
0.004240087699145079,12,2447106,
,12,2447106,0.004302176181226969
0.004239003639668226,13,2635345,
,13,2635345,0.004299205262213945
0.0042367069981992245,14,2823584,
,14,2823584,0.00429663248360157
0.0042356038466095924,15,3011823,
,15,3011823,0.004294509068131447
0.004233076237142086,16,3200062,
,16,3200062,0.004291852004826069
0.004236078355461359,17,3388301,
,17,3388301,0.0042899907566607
0.004233702085912228,18,3576540,
,18,3576540,0.004288119729608297
0.00422735046595335,19,3764779,
,19,3764779,0.004284931346774101
0.004229555372148752,20,3953018,
,20,3953018,0.004280566703528166
0.004222413524985313,21,4141257,
,21,4141257,0.004277282860130072
0.004214158747345209,22,4329496,
,22,4329496,0.004274532198905945
0.004212412517517805,23,4517735,
,23,4517735,0.004270731937140226
0.0042091235518455505,24,4705974,
,24,4705974,0.004267771262675524
0.00420597568154335,25,4894213,
,25,4894213,0.00426465691998601
0.004226436372846365,26,5082452,
,26,5082452,0.004259394481778145
0.004205930978059769,27,5270691,
,27,5270691,0.004253295715898275
0.004188396967947483,28,5458930,
,28,5458930,0.004251483362168074
0.004185193218290806,29,5647169,
,29,5647169,0.004244654905050993
