val/loss,epoch,step,train/loss
0.0027321730740368366,0,35528,
,0,35528,0.006887109484523535
0.0027211238630115986,1,71057,
,1,71057,0.0025896404404193163
0.002717013005167246,2,106586,
,2,106586,0.0025874741841107607
0.0027168255764991045,3,142115,
,3,142115,0.002585124224424362
0.0027177336160093546,4,177644,
,4,177644,0.002584838541224599
0.002712999703362584,5,213173,
,5,213173,0.002583625027909875
0.002714269096031785,6,248702,
,6,248702,0.002582709537819028
0.002715498674660921,7,284231,
,7,284231,0.002583472989499569
0.002718354109674692,8,319760,
,8,319760,0.00258283456787467
0.002723810262978077,9,355289,
,9,355289,0.00258128484711051
0.0027160330209881067,10,390818,
,10,390818,0.0025810569059103727
0.002712010405957699,11,426347,
,11,426347,0.002581346547231078
0.0027180586475878954,12,461876,
,12,461876,0.002581764245405793
0.00271468423306942,13,497405,
,13,497405,0.0025809674989432096
0.0027130981907248497,14,532934,
,14,532934,0.002581151435151696
0.0027119300793856382,15,568463,
,15,568463,0.0025820278096944094
0.0027140951715409756,16,603992,
,16,603992,0.0025803667958825827
0.002719928277656436,17,639521,
,17,639521,0.0025801195297390223
0.002712016459554434,18,675050,
,18,675050,0.002580335596576333
0.0027125654742121696,19,710579,
,19,710579,0.002581049455329776
0.0027159026358276606,20,746108,
,20,746108,0.002579269465059042
0.00271801115013659,21,781637,
,21,781637,0.0025797171983867884
0.002711985260248184,22,817166,
,22,817166,0.002579801483079791
0.0027255944442003965,23,852695,
,23,852695,0.0025803905446082354
0.0027123610489070415,24,888224,
,24,888224,0.002580763306468725
0.00271228002384305,25,923753,
,25,923753,0.0025799674913287163
0.002711711684241891,26,959282,
,26,959282,0.002580829430371523
0.0027118562720716,27,994811,
,27,994811,0.00257940124720335
0.0027127473149448633,28,1030340,
,28,1030340,0.0025798326823860407
0.0027115114498883486,29,1065869,
,29,1065869,0.002579510910436511
0.002711774315685034,30,1101398,
,30,1101398,0.0025797439739108086
0.0027119170408695936,31,1136927,
,31,1136927,0.0025789986830204725
0.002716697985306382,32,1172456,
,32,1172456,0.002578954678028822
0.0027112385723739862,33,1207985,
,33,1207985,0.0025799963623285294
0.002717898227274418,34,1243514,
,34,1243514,0.002578749554231763
0.002713307738304138,35,1279043,
,35,1279043,0.0025787120684981346
0.0027114246040582657,36,1314572,
,36,1314572,0.0025791507214307785
0.0027163538616150618,37,1350101,
,37,1350101,0.0025777972768992186
0.002710832981392741,38,1385630,
,38,1385630,0.002577913925051689
0.002711201086640358,39,1421159,
,39,1421159,0.002577482955530286
0.0027113158721476793,40,1456688,
,40,1456688,0.002577243372797966
0.0027142446488142014,41,1492217,
,41,1492217,0.002578441519290209
0.00271281017921865,42,1527746,
,42,1527746,0.00257843267172575
0.0027103645261377096,43,1563275,
,43,1563275,0.002579299733042717
0.00271022692322731,44,1598804,
,44,1598804,0.002576880156993866
0.0027101836167275906,45,1634333,
,45,1634333,0.002578635700047016
0.002715451642870903,46,1669862,
,46,1669862,0.002577404724434018
0.002713325433433056,47,1705391,
,47,1705391,0.0025777705013751984
0.0027106294874101877,48,1740920,
,48,1740920,0.0025785272009670734
0.002710073720663786,49,1776449,
,49,1776449,0.0025776030961424112
