val/loss,epoch,step,train/loss
0.0018961864989250898,0,35529,
,0,35529,0.015231755562126637
0.001896175555884838,1,71059,
,1,71059,0.0021638041362166405
0.001895893132314086,2,106589,
,2,106589,0.0021632597781717777
0.0018961097812280059,3,142119,
,3,142119,0.0021635242737829685
0.0018992361146956682,4,177649,
,4,177649,0.002162749646231532
0.0018956299172714353,5,213179,
,5,213179,0.0021630211267620325
0.001896207919344306,6,248709,
,6,248709,0.0021627924870699644
0.0018955236300826073,7,284239,
,7,284239,0.0021625144872814417
0.001896447385661304,8,319769,
,8,319769,0.0021623328793793917
0.0018954501720145345,9,355299,
,9,355299,0.002162165241315961
0.0018952797399833798,10,390829,
,10,390829,0.0021619570907205343
0.0018962506437674165,11,426359,
,11,426359,0.002161687007173896
0.0018951882375404239,12,461889,
,12,461889,0.0021611307747662067
0.0019007353112101555,13,497419,
,13,497419,0.0021600404288619757
0.0018941019661724567,14,532949,
,14,532949,0.0021595421712845564
0.0018932465463876724,15,568479,
,15,568479,0.0021582155022770166
0.001885412959381938,16,604009,
,16,604009,0.002152722328901291
0.0018875146051868796,17,639539,
,17,639539,0.0021480682771652937
0.0018761389655992389,18,675069,
,18,675069,0.0021466875914484262
0.0018763924017548561,19,710599,
,19,710599,0.0021469458006322384
0.001875195768661797,20,746129,
,20,746129,0.0021468261256814003
0.0018759056692942977,21,781659,
,21,781659,0.002146418672055006
0.001874352339655161,22,817189,
,22,817189,0.0021462813019752502
0.0018746404675766826,23,852719,
,23,852719,0.002145571168512106
0.0018771890318021178,24,888249,
,24,888249,0.0021449881605803967
0.001875469577498734,25,923779,
,25,923779,0.002145275939255953
0.001873127999715507,26,959309,
,26,959309,0.002145024947822094
0.001874576904810965,27,994839,
,27,994839,0.0021436309907585382
0.0018729871371760964,28,1030369,
,28,1030369,0.002145233564078808
0.0018714757170528173,29,1065899,
,29,1065899,0.0021437613759189844
0.0018748852889984846,30,1101429,
,30,1101429,0.0021437646355479956
0.0018770004389807582,31,1136959,
,31,1136959,0.0021432354114949703
0.0018712683813646436,32,1172489,
,32,1172489,0.0021431460045278072
0.0018765965942293406,33,1208019,
,33,1208019,0.0021426298189908266
0.0018725527916103601,34,1243549,
,34,1243549,0.0021417608950287104
0.0018744408152997494,35,1279079,
,35,1279079,0.0021410691551864147
0.0018698574276641011,36,1314609,
,36,1314609,0.002140795812010765
0.0018686972325667739,37,1350139,
,37,1350139,0.00214045075699687
0.0018700564978644252,38,1385669,
,38,1385669,0.002140098949894309
0.0018672258593142033,39,1421199,
,39,1421199,0.0021397103555500507
0.001866977196186781,40,1456729,
,40,1456729,0.002139707561582327
0.0018697335617616773,41,1492259,
,41,1492259,0.0021378977689892054
0.001864854246377945,42,1527789,
,42,1527789,0.002137597184628248
0.0018633087165653706,43,1563319,
,43,1563319,0.0021371934562921524
0.00186975859105587,44,1598849,
,44,1598849,0.0021369438618421555
0.0018621167400851846,45,1634379,
,45,1634379,0.0021364926360547543
0.0018613352440297604,46,1669909,
,46,1669909,0.0021351047325879335
0.0018670913996174932,47,1705439,
,47,1705439,0.002135068643838167
0.00186023092828691,48,1740969,
,48,1740969,0.0021347650326788425
0.001862302073277533,49,1776499,
,49,1776499,0.002132900757715106
